,czone_x,statefip,yr,t2,timepwt24,d_impusch_p9,d_impuschm_p9cen,d_impuschf_p9cen,d_impotch_p9_lag,czone_y,d_avg_lnwkwage,d_avg_lnwkwage_m,d_avg_lnwkwage_f
978,29007.0,20,1990.0,0.0,3.8646576e-05,0.14767285,0.08873018,0.058942672,0.0030407694,29007.0,10.504055,6.4073563,17.449474
979,29007.0,20,2000.0,1.0,4.3332362e-05,0.024265973,0.019170621,0.00509535,0.018268635,29007.0,5.928176,8.264609,2.382074
980,29008.0,20,1990.0,0.0,2.5608302e-05,0.0026585222,0.0023871316,0.00027139045,0.0071462267,29008.0,8.898067,5.030298,17.821074
981,29008.0,20,2000.0,1.0,2.8386141e-05,0.013963265,0.012148533,0.0018147315,0.047096536,29008.0,4.6505246,4.1022983,4.462174
982,29101.0,20,1990.0,0.0,8.9145135e-05,0.7673159,0.6806832,0.086632736,0.22059323,29101.0,15.324688,12.762308,20.171022
983,29101.0,20,2000.0,1.0,9.8177e-05,0.585123,0.25425836,0.3308647,0.40285224,29101.0,1.0146414,5.1909175,-3.046717
984,29102.0,31,1990.0,0.0,5.048009e-05,0.1490888,0.14303383,0.0060549853,0.11799716,29102.0,17.543316,15.002537,22.72191
985,29102.0,31,2000.0,1.0,5.5885943e-05,0.16025145,0.13925458,0.02099687,0.41725957,29102.0,3.219264,2.2132056,5.5794034
986,29103.0,20,1990.0,0.0,4.919132e-05,0.12153932,0.09992927,0.021610055,0.120334364,29103.0,13.515949,10.37488,19.151402
987,29103.0,20,2000.0,1.0,5.6088535e-05,0.38955203,0.33962882,0.049923208,0.32409626,29103.0,3.084932,6.5257893,-0.6894384
988,29104.0,20,1990.0,0.0,0.00024006992,0.39928108,0.33700162,0.062279485,0.26438493,29104.0,15.324688,12.762308,20.171022
989,29104.0,20,2000.0,1.0,0.00031072515,0.88779694,0.7134093,0.17438762,0.54988503,29104.0,1.0146414,5.1909175,-3.046717
990,29201.0,20,1990.0,0.0,8.736958e-05,0.897586,0.7759087,0.12167725,0.22015886,29201.0,10.46176,6.7122936,19.799948
991,29201.0,20,2000.0,1.0,0.00010597212,1.1344299,0.9417887,0.19264124,0.5926894,29201.0,5.6546755,-0.5861691,16.026905
992,29202.0,20,1990.0,0.0,7.696711e-05,0.4501745,0.39918447,0.050990038,0.022896644,29202.0,15.447569,15.716982,19.179964
993,29202.0,20,2000.0,1.0,8.687196e-05,0.04863919,0.00845795,0.040181242,0.1332852,29202.0,8.838517,13.361658,4.699775
994,29203.0,20,1990.0,0.0,0.0006060531,0.10667413,0.06440791,0.04226623,0.22559227,29203.0,12.6785755,12.8938675,16.901636
995,29203.0,20,2000.0,1.0,0.000718739,0.35436755,0.22300676,0.13136078,0.41663572,29203.0,12.982845,17.194883,9.332657
996,29204.0,20,1990.0,0.0,0.0011754323,0.2654052,0.15973164,0.10567357,0.11316919,29204.0,10.332155,7.083273,15.719795
997,29204.0,20,2000.0,1.0,0.0016136697,1.3148917,0.6296538,0.6852379,0.4722453,29204.0,1.4269693,0.66947937,2.1618435
998,29301.0,20,1990.0,0.0,0.0020023074,0.97028,0.70554537,0.26473463,0.177353,29301.0,10.48274,8.089161,15.03582
999,29301.0,20,2000.0,1.0,0.0027600352,0.65424895,0.41009924,0.2441497,0.5750076,29301.0,0.1018388,1.074246,-0.3957067
1000,29302.0,20,1990.0,0.0,0.00028897342,0.74392396,0.4732077,0.27071625,0.18238114,29302.0,16.143751,15.5159,20.892668
1001,29302.0,20,2000.0,1.0,0.0003860684,0.62305003,0.49930108,0.12374901,0.676459,29302.0,3.3238955,1.8863678,5.073207
1002,29303.0,20,1990.0,0.0,0.00021347626,0.5795228,0.41616726,0.16335557,0.25989738,29303.0,6.590748,4.224777,13.396025
1003,29303.0,20,2000.0,1.0,0.00025850118,0.9929915,0.71883446,0.27415702,0.6733203,29303.0,4.4031143,0.59427536,8.972577
1004,29401.0,20,1990.0,0.0,0.00019749673,0.5947018,0.34224156,0.2524602,0.90354186,29401.0,7.592249,6.486702,12.190056
1005,29401.0,20,2000.0,1.0,0.00025807042,1.6235746,1.0386378,0.58493686,1.5503477,29401.0,0.23521695,-3.4845214,4.775933
1006,29402.0,20,1990.0,0.0,0.00018819007,0.2577251,0.14056192,0.11716316,0.0852993,29402.0,8.198786,6.155443,13.995361
1007,29402.0,20,2000.0,1.0,0.00024500457,1.995449,1.0934747,0.90197426,2.590824,29402.0,-5.5145535,-9.0426035,-1.0931151
1008,29403.0,20,1990.0,0.0,0.00060094317,1.1951636,0.74388117,0.4512825,1.1540917,29403.0,3.709507,-0.7818699,11.991358
1009,29403.0,20,2000.0,1.0,0.00073443615,1.3576239,1.0006279,0.35699612,2.212379,29403.0,-0.1835142,-1.5487671,2.9209
1010,29501.0,20,1990.0,0.0,0.00032912518,0.5004895,0.33364135,0.1668481,0.33629692,29501.0,10.46176,6.7122936,19.799948
1011,29501.0,20,2000.0,1.0,0.00042461432,0.6153919,0.33539104,0.28000087,0.69455904,29501.0,5.6546755,-0.5861691,16.026905
1012,29502.0,29,1990.0,0.0,0.006345263,0.5722965,0.41831723,0.1539793,0.5142835,29502.0,14.342499,10.797071,19.432402
1013,29502.0,29,2000.0,1.0,0.008846587,0.46391264,0.29842928,0.16548333,0.9561708,29502.0,3.6836352,3.1145642,4.580634
1014,29503.0,29,1990.0,0.0,0.00059441384,0.65747166,0.22339937,0.43407226,0.5459854,29503.0,13.293457,9.573364,19.017506
1015,29503.0,29,2000.0,1.0,0.0007841109,0.93240535,0.4747319,0.45767337,0.9850162,29503.0,5.644458,3.0749867,10.061877
1016,29504.0,29,1990.0,0.0,0.0003127628,1.2747449,0.82454264,0.45020223,1.6076235,29504.0,13.717461,10.225439,19.045591
1017,29504.0,29,2000.0,1.0,0.00044874955,2.2136369,1.3989803,0.8146564,2.9373682,29504.0,3.5341125,3.7364278,5.641665
1018,29505.0,29,1990.0,0.0,0.00014202717,0.55358094,0.33434325,0.21923769,0.36868477,29505.0,14.3166065,10.298681,21.07706
1019,29505.0,29,2000.0,1.0,0.00016706953,0.72232884,0.46743417,0.25489473,0.82404774,29505.0,3.7094526,-0.3640311,6.5362797
1020,29506.0,29,1990.0,0.0,7.1417075e-05,0.76294017,0.06699347,0.6959467,2.6268728,29506.0,14.3166065,10.298681,21.07706
1021,29506.0,29,2000.0,1.0,8.975256e-05,1.5022551,0.20602722,1.2962278,5.1345816,29506.0,3.7094526,-0.3640311,6.5362797
1022,29601.0,29,1990.0,0.0,0.0010479405,0.7838742,0.44521484,0.33865935,0.6981518,29601.0,14.44025,12.468576,17.404509
1023,29601.0,29,2000.0,1.0,0.0014980803,0.67601454,0.37543198,0.30058256,1.2373576,29601.0,3.0371802,2.2547586,4.2840414
1024,29602.0,29,1990.0,0.0,0.00025647556,1.788136,0.7082419,1.0798942,1.2438326,29602.0,16.187716,16.906977,20.159721
1025,29602.0,29,2000.0,1.0,0.0004003175,2.7267492,1.1380845,1.5886645,1.5862012,29602.0,-1.7912047,-5.7271547,3.7162642
1026,29700.0,29,1990.0,0.0,0.0014646949,1.577667,0.852735,0.72493196,0.9993272,29700.0,16.773176,13.937426,22.072744
1027,29700.0,29,2000.0,1.0,0.002221326,1.2706112,0.7167493,0.553862,1.302073,29700.0,3.7579536,2.6425633,6.0694556
1028,29800.0,29,1990.0,0.0,0.00041760554,2.2717125,0.88599735,1.3857152,1.8526435,29800.0,11.413956,7.574177,17.669249
1029,29800.0,29,2000.0,1.0,0.00068221486,1.710256,0.7910551,0.91920096,1.8754575,29800.0,7.0956774,1.4676367,12.555191
1030,29901.0,29,1990.0,0.0,0.000959315,1.5882064,1.0077108,0.5804955,1.0745895,29901.0,8.075237,5.8888435,12.871695
1031,29901.0,29,2000.0,1.0,0.0013279103,1.8859856,1.1616471,0.72433853,1.5579237,29901.0,0.63780373,-1.3305119,3.3976011
1032,29902.0,29,1990.0,0.0,0.00020164771,1.8148769,1.0531875,0.76168936,1.2037476,29902.0,11.519766,8.620167,16.699982
1033,29902.0,29,2000.0,1.0,0.0002768801,2.8812258,1.6908064,1.1904192,2.1157928,29902.0,2.8630664,0.4105568,7.730688
1034,30000.0,5,1990.0,0.0,0.00047939323,1.557691,0.6495902,0.9081007,1.3871425,30000.0,10.125637,7.065916,15.073776
1035,30000.0,5,2000.0,1.0,0.0006880602,1.7219073,0.97081757,0.75108975,1.6981447,30000.0,1.7875264,3.0645642,2.2508757
1036,30100.0,5,1990.0,0.0,0.0011760228,1.1408299,0.7231422,0.41768774,0.84079903,30100.0,12.076998,8.880472,18.28041
1037,30100.0,5,2000.0,1.0,0.0016786178,2.206694,1.2883041,0.91839,2.1746478,30100.0,6.403514,6.2740192,7.6995573
1038,30200.0,40,1990.0,0.0,0.00055016624,0.62664473,0.40284944,0.2237953,0.634672,30200.0,5.2942753,-0.7660866,14.737272
1039,30200.0,40,2000.0,1.0,0.00077342376,1.1236812,0.72777176,0.39590937,1.0948548,30200.0,2.552305,3.2528467,4.6753883
1040,30300.0,5,1990.0,0.0,0.001083244,1.1394774,0.7134913,0.42598596,0.91520196,30300.0,17.758703,15.139008,21.445227
1041,30300.0,5,2000.0,1.0,0.0019157149,1.3916616,0.95181566,0.439846,1.196595,30300.0,8.924417,8.056641,11.556625
1042,30401.0,40,1990.0,0.0,0.00029354807,0.5109543,0.2743111,0.23664322,0.10525241,30401.0,10.13155,7.3334694,14.113522
1043,30401.0,40,2000.0,1.0,0.00040016533,0.7231945,0.5995794,0.1236151,0.71969396,30401.0,4.4800897,4.774298,5.030632
1044,30402.0,40,1990.0,0.0,0.003325979,0.6748511,0.44673276,0.22811843,0.54601854,30402.0,9.131289,7.47447,11.70249
1045,30402.0,40,2000.0,1.0,0.0045978976,1.3107443,0.93123007,0.3795142,1.3709886,30402.0,2.5007384,-0.96123564,7.429532
1046,30403.0,40,1990.0,0.0,0.00019355708,0.13977481,0.089169696,0.05060512,0.4906574,30403.0,6.578684,1.4203548,14.506006
1047,30403.0,40,2000.0,1.0,0.0002619223,0.85964316,0.5973179,0.2623253,0.53486496,30403.0,3.3189912,3.8243704,5.283969
1048,30501.0,40,1990.0,0.0,0.000112897585,0.104659446,0.09264135,0.01201809,1.3277105,30501.0,12.76207,11.062956,18.73455
1049,30501.0,40,2000.0,1.0,0.00013175957,0.8357641,0.6978748,0.13788936,0.9392389,30501.0,13.140202,16.98419,0.6450244
1050,30502.0,40,1990.0,0.0,0.00041315172,0.14839031,0.09990504,0.04848526,0.16702099,30502.0,7.0566654,3.0813217,15.118456
1051,30502.0,40,2000.0,1.0,0.0005026821,0.5133911,0.46583652,0.047554586,0.42812842,30502.0,5.1875114,9.852613,-4.4311795
1052,30601.0,48,1990.0,0.0,0.002944512,1.1581062,0.6423734,0.5157329,1.3295462,30601.0,10.206509,9.041309,13.476372
1053,30601.0,48,2000.0,1.0,0.004273708,1.5752627,0.76151854,0.8137442,1.2166781,30601.0,-2.6213782,-2.4523735,-2.191135
1054,30602.0,35,1990.0,0.0,0.0002556468,0.42414498,0.22068334,0.2034616,0.39712307,30602.0,8.31871,6.6417217,13.588142
1055,30602.0,35,2000.0,1.0,0.00040749143,0.6390258,0.35379308,0.28523275,0.7979183,30602.0,0.48691887,-0.7383483,4.82784
1056,30603.0,35,1990.0,0.0,3.9374172e-05,0.00030731646,0.00030726581,5.0642733e-08,0.00041362754,30603.0,5.5572033,3.6411285,12.628031
1057,30603.0,35,2000.0,1.0,6.5918575e-05,0.00048574593,0.00048546618,2.797399e-07,0.0027224314,30603.0,-4.9191203,-10.051727,6.010941
1058,30604.0,35,1990.0,0.0,0.00020657176,0.015329692,0.012013968,0.0033157233,0.09911445,30604.0,5.5572033,3.6411285,12.628031
1059,30604.0,35,2000.0,1.0,0.00030705662,0.039423753,0.029166183,0.01025757,0.22690333,30604.0,-4.9191203,-10.051727,6.010941
1060,30605.0,48,1990.0,0.0,1.3977386e-05,0.2530108,0.2530108,0.0,0.11490627,30605.0,2.8597832,3.246212,8.166027
1061,30605.0,48,2000.0,1.0,1.4970738e-05,0.13676165,0.13676165,0.0,0.5720218,30605.0,9.814943,16.424656,-4.2108126
1062,30701.0,35,1990.0,0.0,0.00042754802,0.15120052,0.0909901,0.060210418,0.28396577,30701.0,7.6901913,5.8485985,9.950018
1063,30701.0,35,2000.0,1.0,0.0005607379,0.3066378,0.15517251,0.15146527,0.26024285,30701.0,7.0012636,10.90983,6.0492244
1064,30702.0,35,1990.0,0.0,2.5445357e-05,0.0010334996,0.0008420205,0.00019147908,0.002374963,30702.0,5.567074,-0.32162666,21.739292
1065,30702.0,35,2000.0,1.0,3.5346868e-05,0.009782303,0.007970267,0.0018120363,0.01362216,30702.0,7.5696535,8.666652,8.069924
1066,30801.0,35,1990.0,0.0,0.00037240193,0.04523948,0.03276109,0.012478391,0.12476159,30801.0,13.270569,11.756897,17.150259
1067,30801.0,35,2000.0,1.0,0.00045266608,0.21065478,0.19222568,0.0184291,0.14461659,30801.0,11.475699,19.719873,4.542623
1068,30802.0,48,1990.0,0.0,0.0010987339,0.24922143,0.15747729,0.09174414,0.44761276,30802.0,9.64036,8.980846,12.193918
1069,30802.0,48,2000.0,1.0,0.0014499135,0.52465415,0.35697988,0.16767423,0.94109637,30802.0,3.49508,3.8946695,3.193242
1070,30901.0,35,1990.0,0.0,0.000277705,0.6720673,0.01747247,0.65459484,0.25595903,30901.0,6.0505867,3.5366535,14.529753
1071,30901.0,35,2000.0,1.0,0.00037581383,0.091719724,0.053945124,0.037774608,0.20078188,30901.0,0.73521477,1.603399,4.3421474
1072,30902.0,48,1990.0,0.0,0.00012747625,0.017067079,0.015547458,0.0015196215,-0.09468119,30902.0,9.141111,7.0540905,16.111755
1073,30902.0,48,2000.0,1.0,0.0001506505,0.30663523,0.29006574,0.01656949,0.15068683,30902.0,3.4372468,6.685938,-0.5893026
1074,30903.0,48,1990.0,0.0,0.00084580266,0.23647629,0.15290469,0.083571605,0.18795462,30903.0,7.281542,6.9485664,10.035801
1075,30903.0,48,2000.0,1.0,0.0011942317,0.19872256,0.13542059,0.063301966,0.25918353,30903.0,-1.3461113,-4.336766,-0.01171657
1076,30904.0,48,1990.0,0.0,0.00024777112,0.33779222,0.06747313,0.2703191,0.105345584,30904.0,7.9536915,6.2024117,15.164232
1077,30904.0,48,2000.0,1.0,0.00028831017,1.3256671,1.2795017,0.046165496,0.43769586,30904.0,3.022194,4.81081,-1.4255388
1078,30905.0,48,1990.0,0.0,3.8397277e-05,0.041077625,0.03405495,0.0070226737,0.22608083,30905.0,7.9536915,6.2024117,15.164232
1079,30905.0,48,2000.0,1.0,4.278151e-05,0.08290687,0.06846157,0.014445304,0.75601894,30905.0,3.022194,4.81081,-1.4255388
1080,30906.0,48,1990.0,0.0,3.9121755e-05,0.21523826,0.09609327,0.11914499,0.047312126,30906.0,7.9536915,6.2024117,15.164232
1081,30906.0,48,2000.0,1.0,4.7431673e-05,0.48294356,0.23323372,0.24970984,0.12985784,30906.0,3.022194,4.81081,-1.4255388
1082,30907.0,48,1990.0,0.0,6.262938e-06,0.4915312,0.081590846,0.40994036,6.053954e-07,30907.0,9.842396,7.6879025,16.531229
1083,30907.0,48,2000.0,1.0,7.5746157e-06,0.9829508,0.17095366,0.8119972,1.291687e-06,30907.0,3.6311831,7.3275566,-0.25435856
1084,30908.0,48,1990.0,0.0,0.00020925755,0.044959914,0.03586287,0.009097044,0.4171788,30908.0,9.487438,7.385826,16.304827
1085,30908.0,48,2000.0,1.0,0.00026771275,0.19418679,0.16633146,0.027855331,0.53391194,30908.0,3.519535,6.97313,-0.443731
1086,31001.0,20,1990.0,0.0,0.0001748045,0.042634256,0.031680096,0.010954161,0.06045246,31001.0,8.898067,5.030298,17.821074
1087,31001.0,20,2000.0,1.0,0.00026336033,0.12636672,0.09604896,0.030317774,0.17842755,31001.0,4.6505246,4.1022983,4.462174
1088,31002.0,20,1990.0,0.0,5.901044e-05,0.007295165,0.0065463115,0.00074885396,0.11453093,31002.0,8.898067,5.030298,17.821074
1089,31002.0,20,2000.0,1.0,7.963889e-05,0.13386756,0.12604974,0.007817825,0.45575407,31002.0,4.6505246,4.1022983,4.462174
1090,31003.0,20,1990.0,0.0,3.9525858e-05,0.063593276,0.06034661,0.0032466692,0.013381809,31003.0,8.898067,5.030298,17.821074
1091,31003.0,20,2000.0,1.0,4.652173e-05,0.02439061,0.014409288,0.009981321,0.028023466,31003.0,4.6505246,4.1022983,4.462174
1092,31004.0,20,1990.0,0.0,0.00011737957,0.13366087,0.0907267,0.042934157,0.052642178,31004.0,9.703159,6.1700344,18.110418
1093,31004.0,20,2000.0,1.0,0.00016654353,0.30422246,0.15123582,0.15298668,0.18114132,31004.0,6.043162,6.254673,3.9164681
1094,31005.0,48,1990.0,0.0,7.389665e-05,0.1165186,0.023705054,0.092813544,0.017010942,31005.0,7.9536915,6.2024117,15.164232
1095,31005.0,48,2000.0,1.0,8.835312e-05,0.074472055,0.04959657,0.024875492,0.046549138,31005.0,3.022194,4.81081,-1.4255388
1096,31006.0,40,1990.0,0.0,0.00010636827,0.06270336,0.051862434,0.010840932,0.0151581615,31006.0,11.493826,9.481859,18.073177
1097,31006.0,40,2000.0,1.0,0.00015110835,0.10605593,0.09338269,0.012673243,0.03261962,31006.0,11.06705,14.132635,0.98630357
1098,31007.0,48,1990.0,0.0,0.00010939602,0.022263702,0.018457785,0.0038059158,0.05465242,31007.0,7.9536915,6.2024117,15.164232
1099,31007.0,48,2000.0,1.0,0.00016089568,0.10764899,0.086528435,0.021120556,0.206256,31007.0,3.022194,4.81081,-1.4255388
1100,31101.0,48,1990.0,0.0,0.00061305333,0.5671106,0.3238608,0.24324974,0.24376227,31101.0,13.024807,12.050629,18.432665
1101,31101.0,48,2000.0,1.0,0.00083219423,0.97366285,0.5890104,0.3846524,0.9763757,31101.0,6.060328,7.0043974,5.0061088
1102,31102.0,48,1990.0,0.0,0.00015512136,0.5077498,0.2817487,0.2260011,0.25013998,31102.0,13.364029,10.464621,19.770622
1103,31102.0,48,2000.0,1.0,0.00020875396,0.5236303,0.296413,0.22721729,0.5847781,31102.0,1.6887529,3.8786616,-2.9113634
1104,31103.0,48,1990.0,0.0,7.031681e-05,0.62153697,0.3744758,0.24706118,0.9566642,31103.0,4.6648026,-0.75802803,17.565823
1105,31103.0,48,2000.0,1.0,9.397775e-05,0.79187703,0.5537088,0.23816827,0.36109456,31103.0,9.802341,12.729168,3.2514844
1106,31201.0,48,1990.0,0.0,0.0036066123,1.244572,0.8009022,0.4436699,0.46738684,31201.0,24.071121,24.28894,22.539473
1107,31201.0,48,2000.0,1.0,0.006529245,2.1584532,1.4005468,0.75790656,1.7215017,31201.0,-0.09134837,-3.7406511,3.8441248
1108,31202.0,48,1990.0,0.0,0.00013950118,0.4389179,0.40186396,0.037053928,1.5945442,31202.0,21.552086,26.91207,21.503448
1109,31202.0,48,2000.0,1.0,0.00025490418,1.3008763,1.2037339,0.09714238,0.50485694,31202.0,2.1174977,-2.8647015,8.360182
1110,31301.0,48,1990.0,0.0,0.005734877,0.81071657,0.28525248,0.5254641,0.46338668,31301.0,14.597845,13.0841255,17.356968
1111,31301.0,48,2000.0,1.0,0.008598666,0.6080453,0.2560383,0.35200697,0.9695667,31301.0,3.158297,1.8252645,4.9113545
1112,31302.0,48,1990.0,0.0,0.00015210143,0.12736419,0.10505321,0.02231098,0.02450914,31302.0,4.324484,2.446413,10.147333
1113,31302.0,48,2000.0,1.0,0.00024136876,0.17330372,0.14191043,0.031393282,0.1085793,31302.0,3.0440602,2.7202878,3.7350655
1114,31303.0,48,1990.0,0.0,0.00021726705,0.30112103,0.22215772,0.07896334,0.27677134,31303.0,19.614553,18.884563,21.830177
1115,31303.0,48,2000.0,1.0,0.00032307438,0.3783063,0.27109116,0.10721516,0.31029248,31303.0,7.165023,6.5621653,8.476734
1116,31304.0,48,1990.0,0.0,1.4039808e-05,1.4601366e-07,6.636984e-08,7.964381e-08,0.009592522,31304.0,7.0304394,8.865738,4.1039944
1117,31304.0,48,2000.0,1.0,1.8694785e-05,8.215232e-07,3.7944096e-07,4.420823e-07,0.01590301,31304.0,10.78483,16.507353,2.3292134
1118,31401.0,48,1990.0,0.0,0.0010364462,0.36289176,0.1931564,0.16973533,0.25502196,31401.0,3.528881,1.5806198,7.8879356
1119,31401.0,48,2000.0,1.0,0.0013219947,0.57758594,0.41782477,0.15976116,0.54583067,31401.0,13.981819,19.18888,3.840787
1120,31402.0,48,1990.0,0.0,0.00015281941,0.003337289,0.0025859862,0.0007513028,-0.010173048,31402.0,2.8597832,3.246212,8.166027
1121,31402.0,48,2000.0,1.0,0.00015933142,0.008453033,0.0056206053,0.0028324274,0.031865742,31402.0,9.814943,16.424656,-4.2108126
1122,31403.0,48,1990.0,0.0,7.601662e-05,0.0020579954,0.0013160364,0.00074195897,0.21806061,31403.0,3.8681984,4.573202,6.600046
1123,31403.0,48,2000.0,1.0,0.0001058914,0.0072401376,0.004993819,0.0022463177,0.1552845,31403.0,9.987695,16.461985,-2.9445376
1124,31404.0,48,1990.0,0.0,7.035284e-05,0.006180281,0.0044778497,0.0017024308,0.0020073832,31404.0,2.8597832,3.246212,8.166027
1125,31404.0,48,2000.0,1.0,9.303245e-05,0.016441103,0.0117582055,0.004682899,0.00503825,31404.0,9.814943,16.424656,-4.2108126
1126,31501.0,48,1990.0,0.0,9.111412e-05,0.10532304,0.0738673,0.031455744,0.40170318,31501.0,14.152145,15.006924,12.670898
1127,31501.0,48,2000.0,1.0,0.00010888865,0.4783532,0.34008586,0.13826731,0.33657166,31501.0,-3.8730078,-1.0545595,-1.9207683
1128,31502.0,48,1990.0,0.0,7.5799544e-05,0.220319,0.12014499,0.10017401,0.00081931014,31502.0,18.51554,18.022919,20.258713
1129,31502.0,48,2000.0,1.0,0.00011112661,0.72047895,0.35982257,0.36065638,0.0023987605,31502.0,4.4841084,4.894461,5.492074
1130,31503.0,48,1990.0,0.0,0.0005954085,0.47024232,0.29508954,0.17515276,0.3697068,31503.0,16.707659,15.723276,18.07499
1131,31503.0,48,2000.0,1.0,0.0010417812,0.29462677,0.11910254,0.17552423,0.4138152,31503.0,-0.51062447,4.5391493,-3.7014146
1132,31600.0,48,1990.0,0.0,0.0028278227,0.5166595,0.2441064,0.27255312,0.94067174,31600.0,10.107136,8.986902,11.114216
1133,31600.0,48,2000.0,1.0,0.0048991526,0.9767512,0.29866505,0.67808616,0.86941236,31600.0,4.7096524,7.431098,1.4693396
1134,31700.0,48,1990.0,0.0,0.0018938367,0.21296865,0.05607346,0.15689519,0.25968164,31700.0,10.261536,10.091829,11.876631
1135,31700.0,48,2000.0,1.0,0.0025389846,0.24098091,0.164757,0.076223895,0.44926324,31700.0,2.448627,4.523754,1.3439996
1136,31800.0,48,1990.0,0.0,0.0006849668,0.27120596,0.21256259,0.058643397,0.18809536,31800.0,14.230776,14.418411,13.950062
1137,31800.0,48,2000.0,1.0,0.0010413844,0.5933824,0.44897306,0.14440931,0.9331013,31800.0,3.7481446,4.954883,1.7179081
1138,31900.0,48,1990.0,0.0,0.0010764878,0.3021052,0.17290275,0.12920244,0.39712209,31900.0,11.722612,7.2122574,21.15755
1139,31900.0,48,2000.0,1.0,0.0015904426,0.7732183,0.5040677,0.26915056,1.0317978,31900.0,6.341525,7.4001036,5.4404397
1140,32000.0,48,1990.0,0.0,0.014560995,0.5043591,0.3613353,0.14302385,0.24561025,32000.0,11.392117,10.141802,13.432884
1141,32000.0,48,2000.0,1.0,0.022527367,1.0324905,0.7801044,0.25238612,0.8152344,32000.0,0.7076945,-1.3087817,2.6653836
1142,32100.0,48,1990.0,0.0,0.0018404879,0.2692516,0.20467722,0.06457438,0.19558766,32100.0,7.680702,6.027746,13.038158
1143,32100.0,48,2000.0,1.0,0.0024821435,0.45138538,0.39017993,0.061205465,0.7384233,32100.0,6.414754,7.368428,4.8857417
1144,32201.0,48,1990.0,0.0,0.00066624203,0.3850279,0.18948987,0.19553801,0.59415025,32201.0,5.759144,4.161072,12.13212
1145,32201.0,48,2000.0,1.0,0.0009537106,1.1142846,0.9801583,0.13412637,0.8416631,32201.0,-4.9923487,-8.92394,1.056058
1146,32202.0,48,1990.0,0.0,0.0003840352,0.75866675,0.40405163,0.3546151,0.5965361,32202.0,10.220671,10.735607,12.208128
1147,32202.0,48,2000.0,1.0,0.0005184655,0.7637055,0.41727126,0.3464342,0.84822094,32202.0,0.5183901,-1.6721318,3.9672852
1148,32301.0,48,1990.0,0.0,0.00043932901,0.27839595,0.17091054,0.10748541,0.2721129,32301.0,7.268524,6.066799,11.106777
1149,32301.0,48,2000.0,1.0,0.0005589661,0.4105947,0.2026188,0.20797591,0.6421717,32301.0,-0.77295303,-0.19754681,-2.2762845
1150,32302.0,48,1990.0,0.0,9.369473e-05,0.22732015,0.12592018,0.10139998,0.3895638,32302.0,11.006451,14.320612,8.3848
1151,32302.0,48,2000.0,1.0,0.00011766718,1.1743288,0.6982881,0.47604075,1.0842223,32302.0,10.78483,16.507353,2.3292134
1152,32303.0,48,1990.0,0.0,2.632464e-05,0.15777855,0.14737682,0.010401729,0.40438393,32303.0,7.0304394,8.865738,4.1039944
1153,32303.0,48,2000.0,1.0,3.3540644e-05,0.25581366,0.2505442,0.0052694734,0.6245357,32303.0,10.78483,16.507353,2.3292134
1154,32304.0,48,1990.0,0.0,0.00012964435,0.08891199,0.0407275,0.048184488,0.31037948,32304.0,12.5872135,13.621044,10.695076
1155,32304.0,48,2000.0,1.0,0.00017634084,0.17796119,0.07130763,0.10665355,0.2094472,32304.0,-2.2991726,1.0082381,-1.7217908
1156,32305.0,48,1990.0,0.0,0.00017380163,1.1962358,0.5978936,0.5983422,1.0495092,32305.0,13.641644,14.387703,12.488651
1157,32305.0,48,2000.0,1.0,0.00024706405,0.49211308,0.2289952,0.2631179,0.60091436,32305.0,-3.5663333,-0.58664596,-1.9921575
1158,32306.0,48,1990.0,0.0,0.00014610606,1.1074013,0.6162909,0.49111038,2.2739315,32306.0,14.152145,15.006924,12.670898
1159,32306.0,48,2000.0,1.0,0.00023631155,1.0316477,0.39319134,0.63845634,1.5542659,32306.0,-3.8730078,-1.0545595,-1.9207683
1160,32401.0,48,1990.0,0.0,0.00021486844,0.08758373,0.06213359,0.025450142,0.37525862,32401.0,6.022072,4.4923306,11.029482
1161,32401.0,48,2000.0,1.0,0.000268875,0.211122,0.13819273,0.07292928,0.5272614,32401.0,10.78483,16.507353,2.3292134
1162,32402.0,48,1990.0,0.0,8.6254964e-05,0.18105532,0.11243912,0.06861621,0.22838418,32402.0,5.4440975,3.5181522,13.243103
1163,32402.0,48,2000.0,1.0,0.00010134055,0.33510354,0.13493554,0.20016801,0.6046856,32402.0,7.045473,12.180669,-2.338682
1164,32403.0,48,1990.0,0.0,0.000111263806,0.050548244,0.021203766,0.029344479,0.7054758,32403.0,5.4440975,3.5181522,13.243103
1165,32403.0,48,2000.0,1.0,0.00013571337,0.18266536,0.07083545,0.11182991,1.6059926,32403.0,7.045473,12.180669,-2.338682
1166,32501.0,48,1990.0,0.0,0.0007302647,0.14594711,0.09244404,0.053503074,0.3296743,32501.0,10.1501465,7.6251507,14.960718
1167,32501.0,48,2000.0,1.0,0.0009618621,0.24801496,0.17569017,0.07232479,0.5210134,32501.0,7.13253,8.356367,5.1426206
1168,32502.0,48,1990.0,0.0,3.3650424e-05,0.0006909556,0.00036643827,0.0003245173,1.5189277,32502.0,12.6431465,10.004854,12.549973
1169,32502.0,48,2000.0,1.0,4.8743248e-05,0.002504174,0.0013280949,0.0011760788,0.996646,32502.0,4.214287,4.683903,2.2375243
